date,state,city,avg_temperature,rainfall,humidity,wind_speed,cloud_cover,aqi,year,month,week,season,stress_level
2024-01-24,Rajasthan,Jaipur,31.3,0.0,75.0,9.0,47.4,287,2024,1,4,winter,Mild Stress
2024-01-24,Uttar Pradesh,Lucknow,34.7,0.0,89.6,10.5,72.0,253,2024,1,4,winter,Severe Stress
2024-01-24,Madhya Pradesh,Bhopal,29.2,0.0,58.0,5.6,66.4,237,2024,1,4,winter,Mild Stress
2024-01-25,Maharashtra,Mumbai,29.0,3.2,56.6,10.4,98.9,180,2024,1,4,winter,Healthy
2024-01-25,Delhi,Delhi,35.6,15.75,61.6,10.8,7.9,160,2024,1,4,winter,Mild Stress
2024-01-25,Karnataka,Bengaluru,25.6,15.75,79.2,4.7,34.8,315,2024,1,4,winter,Healthy
2024-01-25,Tamil Nadu,Chennai,30.4,0.0,94.0,10.9,56.4,87,2024,1,4,winter,Severe Stress
2024-01-25,West Bengal,Kolkata,30.9,0.0,79.5,8.0,10.5,146,2024,1,4,winter,Mild Stress
2024-01-25,Telangana,Hyderabad,23.1,0.0,66.3,12.2,51.4,164,2024,1,4,winter,Healthy
2024-01-25,Gujarat,Ahmedabad,38.0,0.0,70.5,11.1,50.2,208,2024,1,4,winter,Severe Stress
2024-01-25,Rajasthan,Jaipur,22.2,15.75,89.1,5.0,16.9,286,2024,1,4,winter,Mild Stress
2024-01-25,Uttar Pradesh,Lucknow,23.6,15.75,91.4,13.1,60.9,156,2024,1,4,winter,Healthy
2024-01-25,Madhya Pradesh,Bhopal,27.2,0.0,79.5,15.3,98.2,166,2024,1,4,winter,Healthy
2024-01-26,Maharashtra,Mumbai,35.2,0.0,67.3,21.6,85.5,316,2024,1,4,winter,Severe Stress
2024-01-26,Delhi,Delhi,19.3,15.75,59.1,2.4,70.3,264,2024,1,4,winter,Healthy
2024-01-26,Karnataka,Bengaluru,35.7,0.0,49.5,6.8,5.8,349,2024,1,4,winter,Severe Stress
2024-01-26,Tamil Nadu,Chennai,31.9,0.2,49.2,19.0,76.6,278,2024,1,4,winter,Healthy
2024-01-26,West Bengal,Kolkata,31.8,0.0,85.0,3.8,43.7,60,2024,1,4,winter,Mild Stress
2024-01-26,Telangana,Hyderabad,28.9,15.1,82.5,14.0,12.3,195,2024,1,4,winter,Healthy
2024-01-26,Gujarat,Ahmedabad,34.9,0.0,33.3,7.3,81.3,328,2024,1,4,winter,Mild Stress
2024-01-26,Rajasthan,Jaipur,26.1,4.8,50.9,24.5,39.0,240,2024,1,4,winter,Healthy
2024-01-26,Uttar Pradesh,Lucknow,20.5,4.5,62.7,3.7,28.0,261,2024,1,4,winter,Healthy
2024-01-26,Madhya Pradesh,Bhopal,34.9,5.2,65.9,8.2,32.0,81,2024,1,4,winter,Healthy
2024-01-27,Maharashtra,Mumbai,34.8,0.0,78.7,3.1,72.2,59,2024,1,4,winter,Mild Stress
2024-01-27,Delhi,Delhi,39.3,0.0,46.0,10.3,85.1,137,2024,1,4,winter,Mild Stress
2024-01-27,Karnataka,Bengaluru,33.8,15.75,58.2,4.1,51.9,160,2024,1,4,winter,Healthy
2024-01-27,Tamil Nadu,Chennai,31.6,1.8,30.3,24.2,95.3,257,2024,1,4,winter,Mild Stress
2024-01-27,West Bengal,Kolkata,27.9,0.0,80.8,24.0,46.1,181,2024,1,4,winter,Mild Stress
2024-01-27,Telangana,Hyderabad,24.8,0.0,54.0,20.9,25.1,243,2024,1,4,winter,Mild Stress
2024-01-27,Gujarat,Ahmedabad,27.5,0.0,44.0,5.1,75.2,137,2024,1,4,winter,Healthy
2024-01-27,Rajasthan,Jaipur,33.4,0.0,76.4,10.5,15.6,199,2024,1,4,winter,Mild Stress
2024-01-27,Uttar Pradesh,Lucknow,23.7,0.0,31.0,4.9,51.8,165,2024,1,4,winter,Healthy
2024-01-27,Madhya Pradesh,Bhopal,30.1,0.0,30.6,17.6,78.5,279,2024,1,4,winter,Mild Stress
2024-01-28,Maharashtra,Mumbai,28.0,0.3,38.2,4.8,6.7,130,2024,1,4,winter,Healthy
2024-01-28,Delhi,Delhi,35.4,0.0,52.6,16.9,85.5,47,2024,1,4,winter,Mild Stress
2024-01-28,Karnataka,Bengaluru,36.6,0.0,80.7,3.5,28.4,190,2024,1,4,winter,Mild Stress
2024-01-28,Tamil Nadu,Chennai,35.1,9.6,33.8,24.8,96.5,63,2024,1,4,winter,Mild Stress
2024-01-28,West Bengal,Kolkata,28.7,1.5,42.7,15.3,82.1,237,2024,1,4,winter,Healthy
2024-01-28,Telangana,Hyderabad,26.9,0.0,46.9,12.8,72.2,59,2024,1,4,winter,Healthy
2024-01-28,Gujarat,Ahmedabad,25.4,15.75,71.0,14.2,52.6,250,2024,1,4,winter,Healthy
2024-01-28,Rajasthan,Jaipur,22.7,0.0,82.5,3.0,47.3,104,2024,1,4,winter,Healthy
2024-01-28,Uttar Pradesh,Lucknow,19.3,0.0,93.8,24.1,95.4,348,2024,1,4,winter,Severe Stress
2024-01-28,Madhya Pradesh,Bhopal,31.8,0.0,67.0,3.7,98.2,98,2024,1,4,winter,Mild Stress
2024-01-29,Maharashtra,Mumbai,33.8,15.75,91.3,19.4,50.3,262,2024,1,5,winter,Mild Stress
2024-01-29,Delhi,Delhi,24.2,1.7,73.3,13.5,5.9,150,2024,1,5,winter,Healthy
2024-01-29,Karnataka,Bengaluru,39.9,2.3,71.2,18.8,45.7,49,2024,1,5,winter,Healthy
2024-01-29,Tamil Nadu,Chennai,28.8,15.75,37.7,24.8,77.3,155,2024,1,5,winter,Healthy
2024-01-29,West Bengal,Kolkata,26.6,0.0,89.7,20.1,58.6,151,2024,1,5,winter,Severe Stress
2024-01-29,Telangana,Hyderabad,34.4,0.0,42.5,7.1,8.4,94,2024,1,5,winter,Mild Stress
2024-01-29,Gujarat,Ahmedabad,38.4,0.0,91.8,13.9,31.8,149,2024,1,5,winter,Severe Stress
2024-01-29,Rajasthan,Jaipur,35.6,0.0,88.0,13.4,61.2,97,2024,1,5,winter,Severe Stress
2024-01-29,Uttar Pradesh,Lucknow,24.9,14.8,43.5,13.7,82.0,299,2024,1,5,winter,Healthy
2024-01-29,Madhya Pradesh,Bhopal,25.7,15.75,80.1,14.4,45.4,51,2024,1,5,winter,Healthy
2024-01-30,Maharashtra,Mumbai,21.2,0.0,30.0,24.4,33.9,134,2024,1,5,winter,Mild Stress
2024-01-30,Delhi,Delhi,27.1,9.7,77.4,19.1,45.1,133,2024,1,5,winter,Healthy
2024-01-30,Karnataka,Bengaluru,25.4,15.75,83.1,20.6,76.7,161,2024,1,5,winter,Healthy
2024-01-30,Tamil Nadu,Chennai,31.0,0.0,35.1,20.0,95.5,53,2024,1,5,winter,Mild Stress
2024-01-30,West Bengal,Kolkata,24.8,0.0,49.3,13.8,40.1,329,2024,1,5,winter,Mild Stress
2024-01-30,Telangana,Hyderabad,35.6,4.7,76.4,18.8,31.0,290,2024,1,5,winter,Mild Stress
2024-01-30,Gujarat,Ahmedabad,24.7,9.8,51.8,18.7,95.0,193,2024,1,5,winter,Healthy
2024-01-30,Rajasthan,Jaipur,29.3,0.0,81.1,21.3,71.9,340,2024,1,5,winter,Mild Stress
2024-01-30,Uttar Pradesh,Lucknow,30.1,15.75,75.8,3.2,73.3,307,2024,1,5,winter,Healthy
2024-01-30,Madhya Pradesh,Bhopal,22.1,15.75,65.9,5.6,32.6,310,2024,1,5,winter,Healthy
2024-01-31,Maharashtra,Mumbai,32.0,6.3,46.3,22.8,69.0,56,2024,1,5,winter,Healthy
2024-01-31,Delhi,Delhi,32.0,0.0,49.9,18.9,11.5,282,2024,1,5,winter,Severe Stress
2024-01-31,Karnataka,Bengaluru,26.1,0.0,74.6,23.7,68.8,236,2024,1,5,winter,Mild Stress
2024-01-31,Tamil Nadu,Chennai,24.4,0.0,78.8,11.9,11.4,200,2024,1,5,winter,Mild Stress
2024-01-31,West Bengal,Kolkata,21.2,4.1,37.4,11.7,42.8,121,2024,1,5,winter,Healthy
2024-01-31,Telangana,Hyderabad,24.2,15.75,47.5,15.9,12.2,334,2024,1,5,winter,Healthy
2024-01-31,Gujarat,Ahmedabad,28.0,0.0,68.9,2.3,28.8,249,2024,1,5,winter,Mild Stress
2024-01-31,Rajasthan,Jaipur,33.6,15.75,50.3,23.8,19.7,332,2024,1,5,winter,Mild Stress
2024-01-31,Uttar Pradesh,Lucknow,32.8,5.9,43.2,11.4,60.4,118,2024,1,5,winter,Healthy
2024-01-31,Madhya Pradesh,Bhopal,26.7,8.4,55.9,24.5,5.8,174,2024,1,5,winter,Healthy
2024-02-01,Maharashtra,Mumbai,20.6,0.0,89.4,18.6,61.0,230,2024,2,5,winter,Severe Stress
2024-02-01,Delhi,Delhi,34.0,15.75,76.4,19.0,28.6,106,2024,2,5,winter,Healthy
2024-02-01,Karnataka,Bengaluru,26.7,4.6,34.1,17.5,95.4,299,2024,2,5,winter,Healthy
2024-02-01,Tamil Nadu,Chennai,34.5,5.5,90.6,19.1,54.5,61,2024,2,5,winter,Mild Stress
2024-02-01,West Bengal,Kolkata,25.3,0.0,68.0,22.6,79.8,180,2024,2,5,winter,Mild Stress
2024-02-01,Telangana,Hyderabad,33.9,4.3,75.9,23.5,83.4,130,2024,2,5,winter,Healthy
2024-02-01,Gujarat,Ahmedabad,31.3,0.0,49.6,23.3,77.6,166,2024,2,5,winter,Mild Stress
2024-02-01,Rajasthan,Jaipur,34.3,0.0,40.4,17.3,82.3,252,2024,2,5,winter,Mild Stress
2024-02-01,Uttar Pradesh,Lucknow,23.3,0.0,50.1,10.2,83.7,284,2024,2,5,winter,Mild Stress
2024-02-01,Madhya Pradesh,Bhopal,24.1,0.0,91.9,23.6,14.7,161,2024,2,5,winter,Severe Stress
2024-02-02,Maharashtra,Mumbai,31.1,8.6,42.6,21.8,46.7,229,2024,2,5,winter,Mild Stress
2024-02-02,Delhi,Delhi,22.3,0.0,41.7,5.8,73.3,267,2024,2,5,winter,Mild Stress
2024-02-02,Karnataka,Bengaluru,32.0,15.75,35.4,7.6,15.0,108,2024,2,5,winter,Healthy
2024-02-02,Tamil Nadu,Chennai,29.8,0.0,45.9,7.0,63.5,212,2024,2,5,winter,Mild Stress
2024-02-02,West Bengal,Kolkata,28.7,0.0,65.2,13.5,87.7,235,2024,2,5,winter,Mild Stress
2024-02-02,Telangana,Hyderabad,32.6,0.0,69.4,17.9,42.2,317,2024,2,5,winter,Mild Stress
2024-02-02,Gujarat,Ahmedabad,24.0,0.0,57.3,12.9,64.7,253,2024,2,5,winter,Mild Stress
2024-02-02,Rajasthan,Jaipur,27.5,5.4,77.0,21.4,36.7,285,2024,2,5,winter,Healthy
2024-02-02,Uttar Pradesh,Lucknow,30.6,0.0,85.6,10.9,90.7,103,2024,2,5,winter,Severe Stress
2024-02-02,Madhya Pradesh,Bhopal,19.5,0.0,55.3,16.9,40.7,289,2024,2,5,winter,Mild Stress
2024-02-03,Maharashtra,Mumbai,26.2,0.0,66.3,10.6,40.1,183,2024,2,5,winter,Healthy
2024-02-03,Delhi,Delhi,33.7,0.2,76.1,13.1,81.4,279,2024,2,5,winter,Healthy
2024-02-03,Karnataka,Bengaluru,33.1,5.9,79.8,20.5,18.3,248,2024,2,5,winter,Mild Stress
2024-02-03,Tamil Nadu,Chennai,31.2,2.0,41.0,22.9,61.7,242,2024,2,5,winter,Mild Stress
2024-02-03,West Bengal,Kolkata,37.4,1.6,71.1,8.2,34.8,114,2024,2,5,winter,Healthy
2024-02-03,Telangana,Hyderabad,24.7,0.0,89.0,18.0,83.1,244,2024,2,5,winter,Severe Stress
2024-02-03,Gujarat,Ahmedabad,37.1,2.7,75.0,9.5,23.1,255,2024,2,5,winter,Mild Stress
2024-02-03,Rajasthan,Jaipur,23.9,6.7,47.2,19.5,13.4,256,2024,2,5,winter,Healthy
2024-02-03,Uttar Pradesh,Lucknow,27.7,12.4,32.0,7.6,8.7,246,2024,2,5,winter,Healthy
2024-02-03,Madhya Pradesh,Bhopal,24.5,15.75,87.7,21.0,28.7,218,2024,2,5,winter,Mild Stress
2024-02-04,Maharashtra,Mumbai,23.4,3.3,94.9,21.7,27.9,52,2024,2,5,winter,Mild Stress
2024-02-04,Delhi,Delhi,30.1,0.0,31.5,9.2,27.0,44,2024,2,5,winter,Mild Stress
2024-02-04,Karnataka,Bengaluru,34.7,0.5,79.5,15.0,87.1,221,2024,2,5,winter,Healthy
2024-02-04,Tamil Nadu,Chennai,29.2,0.0,79.2,7.3,93.2,328,2024,2,5,winter,Mild Stress
2024-02-04,West Bengal,Kolkata,26.7,10.0,43.8,20.5,61.4,56,2024,2,5,winter,Healthy
2024-02-04,Telangana,Hyderabad,28.2,0.0,74.0,13.5,71.2,241,2024,2,5,winter,Mild Stress
2024-02-04,Gujarat,Ahmedabad,27.2,6.0,71.3,12.5,84.5,92,2024,2,5,winter,Healthy
2024-02-04,Rajasthan,Jaipur,19.0,7.0,69.6,24.1,51.4,164,2024,2,5,winter,Healthy
2024-02-04,Uttar Pradesh,Lucknow,22.7,0.0,48.0,10.2,8.0,171,2024,2,5,winter,Mild Stress
2024-02-04,Madhya Pradesh,Bhopal,21.2,0.0,87.3,21.8,23.7,268,2024,2,5,winter,Severe Stress
2024-02-05,Maharashtra,Mumbai,24.2,0.4,94.8,24.4,85.5,59,2024,2,6,winter,Mild Stress
2024-02-05,Delhi,Delhi,28.9,15.75,93.4,4.0,11.7,105,2024,2,6,winter,Mild Stress
2024-02-05,Karnataka,Bengaluru,24.7,0.0,47.5,24.4,96.9,176,2024,2,6,winter,Mild Stress
2024-02-05,Tamil Nadu,Chennai,24.1,0.0,51.2,7.9,69.0,59,2024,2,6,winter,Healthy
2024-02-05,West Bengal,Kolkata,22.7,0.0,39.5,3.9,33.7,214,2024,2,6,winter,Mild Stress
2024-02-05,Telangana,Hyderabad,37.9,5.1,67.7,8.3,12.8,182,2024,2,6,winter,Mild Stress
2024-02-05,Gujarat,Ahmedabad,24.5,4.2,33.7,15.2,78.8,307,2024,2,6,winter,Healthy
2024-02-05,Rajasthan,Jaipur,26.1,0.0,84.6,6.5,75.5,192,2024,2,6,winter,Healthy
2024-02-05,Uttar Pradesh,Lucknow,28.0,0.0,53.5,12.4,17.0,100,2024,2,6,winter,Mild Stress
2024-02-05,Madhya Pradesh,Bhopal,40.7,5.8,66.9,7.3,40.4,245,2024,2,6,winter,Mild Stress
2024-02-06,Maharashtra,Mumbai,22.5,0.0,42.0,21.0,93.1,340,2024,2,6,winter,Mild Stress
2024-02-06,Delhi,Delhi,33.2,0.0,54.3,14.8,80.6,94,2024,2,6,winter,Mild Stress
2024-02-06,Karnataka,Bengaluru,34.9,0.0,44.2,2.0,80.3,234,2024,2,6,winter,Mild Stress
2024-02-06,Tamil Nadu,Chennai,36.7,0.0,59.8,23.2,32.7,104,2024,2,6,winter,Severe Stress
2024-02-06,West Bengal,Kolkata,22.7,0.0,60.4,13.2,61.7,349,2024,2,6,winter,Mild Stress
2024-02-06,Telangana,Hyderabad,35.9,0.0,83.8,9.8,63.4,322,2024,2,6,winter,Severe Stress
2024-02-06,Gujarat,Ahmedabad,30.2,0.0,33.3,21.3,7.4,179,2024,2,6,winter,Severe Stress
2024-02-06,Rajasthan,Jaipur,27.0,0.0,77.1,6.0,81.1,161,2024,2,6,winter,Healthy
2024-02-06,Uttar Pradesh,Lucknow,36.9,0.0,80.2,23.4,11.3,45,2024,2,6,winter,Severe Stress
2024-02-06,Madhya Pradesh,Bhopal,36.4,0.0,80.4,24.1,93.7,122,2024,2,6,winter,Severe Stress
2024-02-07,Maharashtra,Mumbai,31.3,15.75,50.6,19.0,31.8,338,2024,2,6,winter,Healthy
2024-02-07,Delhi,Delhi,19.1,0.0,75.9,9.8,47.1,120,2024,2,6,winter,Healthy
2024-02-07,Karnataka,Bengaluru,25.2,15.75,90.8,3.4,20.5,224,2024,2,6,winter,Mild Stress
2024-02-07,Tamil Nadu,Chennai,20.7,0.0,59.0,17.2,76.6,219,2024,2,6,winter,Mild Stress
2024-02-07,West Bengal,Kolkata,36.5,0.0,79.2,17.3,43.2,314,2024,2,6,winter,Severe Stress
2024-02-07,Telangana,Hyderabad,35.9,0.0,50.4,6.2,45.8,297,2024,2,6,winter,Severe Stress
2024-02-07,Gujarat,Ahmedabad,21.2,0.0,64.5,15.7,20.6,76,2024,2,6,winter,Healthy
2024-02-07,Rajasthan,Jaipur,28.9,15.75,52.4,20.9,67.4,318,2024,2,6,winter,Healthy
2024-02-07,Uttar Pradesh,Lucknow,28.9,0.0,30.7,15.3,16.3,343,2024,2,6,winter,Mild Stress
2024-02-07,Madhya Pradesh,Bhopal,26.5,7.4,68.7,14.2,21.4,216,2024,2,6,winter,Healthy
2024-02-08,Maharashtra,Mumbai,23.7,15.75,83.2,11.9,9.8,56,2024,2,6,winter,Healthy
2024-02-08,Delhi,Delhi,34.1,0.0,44.7,10.3,83.0,187,2024,2,6,winter,Mild Stress
2024-02-08,Karnataka,Bengaluru,27.7,0.0,82.4,12.7,84.9,108,2024,2,6,winter,Healthy
2024-02-08,Tamil Nadu,Chennai,26.1,0.0,83.5,23.4,93.7,251,2024,2,6,winter,Mild Stress
2024-02-08,West Bengal,Kolkata,33.0,4.1,60.9,24.3,72.9,61,2024,2,6,winter,Healthy
2024-02-08,Telangana,Hyderabad,30.3,0.0,69.8,10.2,43.3,298,2024,2,6,winter,Mild Stress
2024-02-08,Gujarat,Ahmedabad,35.7,0.0,54.3,11.5,67.5,61,2024,2,6,winter,Mild Stress
2024-02-08,Rajasthan,Jaipur,29.5,0.0,40.2,5.9,57.9,111,2024,2,6,winter,Healthy
2024-02-08,Uttar Pradesh,Lucknow,28.9,15.75,92.3,23.1,64.8,164,2024,2,6,winter,Mild Stress
2024-02-08,Madhya Pradesh,Bhopal,34.9,4.3,74.0,5.4,56.3,301,2024,2,6,winter,Healthy
2024-02-09,Maharashtra,Mumbai,29.2,0.0,89.5,13.8,59.4,140,2024,2,6,winter,Mild Stress
2024-02-09,Delhi,Delhi,21.9,0.0,30.4,18.8,68.8,289,2024,2,6,winter,Mild Stress
2024-02-09,Karnataka,Bengaluru,39.4,0.0,80.9,15.9,70.4,77,2024,2,6,winter,Mild Stress
2024-02-09,Tamil Nadu,Chennai,40.4,0.0,70.5,11.6,21.2,169,2024,2,6,winter,Mild Stress
2024-02-09,West Bengal,Kolkata,33.2,0.0,35.5,17.2,20.5,112,2024,2,6,winter,Mild Stress
2024-02-09,Telangana,Hyderabad,18.8,15.75,93.4,23.3,9.8,52,2024,2,6,winter,Mild Stress
2024-02-09,Gujarat,Ahmedabad,32.0,5.9,31.9,9.0,60.9,163,2024,2,6,winter,Healthy
2024-02-09,Rajasthan,Jaipur,39.3,15.75,47.9,10.6,9.8,172,2024,2,6,winter,Mild Stress
2024-02-09,Uttar Pradesh,Lucknow,35.1,15.75,44.6,4.2,37.1,309,2024,2,6,winter,Mild Stress
2024-02-09,Madhya Pradesh,Bhopal,23.1,0.0,78.9,9.7,55.3,90,2024,2,6,winter,Healthy
2024-02-10,Maharashtra,Mumbai,29.9,0.0,79.4,10.3,69.6,57,2024,2,6,winter,Healthy
2024-02-10,Delhi,Delhi,21.2,0.0,75.3,22.4,33.2,111,2024,2,6,winter,Mild Stress
2024-02-10,Karnataka,Bengaluru,29.5,8.3,73.7,11.1,75.1,151,2024,2,6,winter,Healthy
2024-02-10,Tamil Nadu,Chennai,34.6,15.75,35.3,24.5,67.6,219,2024,2,6,winter,Mild Stress
2024-02-10,West Bengal,Kolkata,38.4,0.0,60.4,9.6,85.8,102,2024,2,6,winter,Mild Stress
2024-02-10,Telangana,Hyderabad,37.7,0.0,83.5,20.8,89.5,347,2024,2,6,winter,Severe Stress
2024-02-10,Gujarat,Ahmedabad,27.3,0.0,79.7,4.9,69.0,302,2024,2,6,winter,Mild Stress
2024-02-10,Rajasthan,Jaipur,25.6,0.0,68.6,11.9,78.0,110,2024,2,6,winter,Healthy
2024-02-10,Uttar Pradesh,Lucknow,35.2,0.0,70.6,5.0,85.7,53,2024,2,6,winter,Mild Stress
2024-02-10,Madhya Pradesh,Bhopal,35.5,0.0,61.1,2.3,29.6,48,2024,2,6,winter,Mild Stress
2024-02-11,Maharashtra,Mumbai,33.0,1.8,65.6,24.2,89.6,218,2024,2,6,winter,Mild Stress
2024-02-11,Delhi,Delhi,31.3,0.0,34.5,23.1,18.6,261,2024,2,6,winter,Severe Stress
2024-02-11,Karnataka,Bengaluru,25.7,9.0,75.4,17.6,33.1,40,2024,2,6,winter,Healthy
2024-02-11,Tamil Nadu,Chennai,26.8,0.0,73.0,18.8,68.2,212,2024,2,6,winter,Mild Stress
2024-02-11,West Bengal,Kolkata,28.7,8.3,36.1,4.4,74.2,281,2024,2,6,winter,Healthy
2024-02-11,Telangana,Hyderabad,24.9,0.0,76.3,14.4,96.0,215,2024,2,6,winter,Mild Stress
2024-02-11,Gujarat,Ahmedabad,32.4,0.0,65.7,7.5,34.9,69,2024,2,6,winter,Mild Stress
2024-02-11,Rajasthan,Jaipur,21.1,15.75,58.9,15.4,36.1,134,2024,2,6,winter,Healthy
2024-02-11,Uttar Pradesh,Lucknow,27.2,3.2,74.3,5.0,70.9,257,2024,2,6,winter,Healthy
2024-02-11,Madhya Pradesh,Bhopal,33.2,0.0,62.5,2.6,47.1,231,2024,2,6,winter,Mild Stress
2024-02-12,Maharashtra,Mumbai,38.5,0.0,38.2,15.5,13.2,57,2024,2,7,winter,Severe Stress
2024-02-12,Delhi,Delhi,21.7,2.4,65.4,3.0,70.5,118,2024,2,7,winter,Healthy
2024-02-12,Karnataka,Bengaluru,25.6,8.1,88.4,10.4,49.3,98,2024,2,7,winter,Healthy
2024-02-12,Tamil Nadu,Chennai,33.8,0.0,53.3,3.3,71.7,142,2024,2,7,winter,Mild Stress
2024-02-12,West Bengal,Kolkata,34.0,15.75,79.2,7.8,60.5,340,2024,2,7,winter,Healthy
2024-02-12,Telangana,Hyderabad,29.7,5.1,52.1,24.9,38.7,164,2024,2,7,winter,Healthy
2024-02-12,Gujarat,Ahmedabad,20.4,0.0,57.0,16.9,82.3,331,2024,2,7,winter,Mild Stress
2024-02-12,Rajasthan,Jaipur,30.7,0.0,39.8,11.2,17.0,161,2024,2,7,winter,Mild Stress
2024-02-12,Uttar Pradesh,Lucknow,22.1,0.0,43.6,22.1,37.8,288,2024,2,7,winter,Mild Stress
2024-02-12,Madhya Pradesh,Bhopal,32.9,0.0,66.8,5.3,46.1,224,2024,2,7,winter,Mild Stress
2024-02-13,Maharashtra,Mumbai,19.4,0.0,79.1,13.0,83.7,282,2024,2,7,winter,Mild Stress
2024-02-13,Delhi,Delhi,23.3,0.0,38.1,18.6,43.5,200,2024,2,7,winter,Healthy
2024-02-13,Karnataka,Bengaluru,29.4,15.75,73.7,2.5,13.2,292,2024,2,7,winter,Healthy
2024-02-13,Tamil Nadu,Chennai,27.4,0.0,58.6,15.8,41.4,107,2024,2,7,winter,Healthy
2024-02-13,West Bengal,Kolkata,31.1,0.0,83.3,20.4,83.5,235,2024,2,7,winter,Severe Stress
2024-02-13,Telangana,Hyderabad,35.2,9.6,56.9,7.1,59.3,97,2024,2,7,winter,Healthy
2024-02-13,Gujarat,Ahmedabad,20.7,5.3,79.6,3.8,20.5,97,2024,2,7,winter,Healthy
2024-02-13,Rajasthan,Jaipur,24.6,0.0,33.3,10.8,18.8,196,2024,2,7,winter,Mild Stress
2024-02-13,Uttar Pradesh,Lucknow,23.4,0.0,67.3,24.1,14.3,53,2024,2,7,winter,Mild Stress
2024-02-13,Madhya Pradesh,Bhopal,23.5,0.6,72.0,8.8,21.1,79,2024,2,7,winter,Healthy
2024-02-14,Maharashtra,Mumbai,22.4,3.6,46.0,23.8,41.3,211,2024,2,7,winter,Healthy
2024-02-14,Delhi,Delhi,24.0,0.0,73.6,11.6,36.9,94,2024,2,7,winter,Healthy
2024-02-14,Karnataka,Bengaluru,19.7,0.0,69.0,7.4,22.0,287,2024,2,7,winter,Mild Stress
2024-02-14,Tamil Nadu,Chennai,33.3,0.0,60.9,10.0,99.3,114,2024,2,7,winter,Mild Stress
2024-02-14,West Bengal,Kolkata,35.8,15.75,44.6,6.2,36.7,266,2024,2,7,winter,Mild Stress
2024-02-14,Telangana,Hyderabad,28.0,0.0,84.1,17.9,44.5,210,2024,2,7,winter,Mild Stress
2024-02-14,Gujarat,Ahmedabad,28.0,0.0,94.8,5.1,95.2,312,2024,2,7,winter,Severe Stress
2024-02-14,Rajasthan,Jaipur,35.7,0.0,43.5,11.6,61.4,218,2024,2,7,winter,Severe Stress
2024-02-14,Uttar Pradesh,Lucknow,23.4,5.7,66.0,2.6,79.1,214,2024,2,7,winter,Healthy
2024-02-14,Madhya Pradesh,Bhopal,24.2,8.0,66.9,13.2,29.8,169,2024,2,7,winter,Healthy
2024-02-15,Maharashtra,Mumbai,31.9,0.0,48.7,18.9,60.6,331,2024,2,7,winter,Mild Stress
2024-02-15,Delhi,Delhi,23.6,0.0,35.9,14.0,23.6,46,2024,2,7,winter,Healthy
2024-02-15,Karnataka,Bengaluru,36.8,0.0,87.9,19.2,59.4,96,2024,2,7,winter,Severe Stress
2024-02-15,Tamil Nadu,Chennai,26.9,0.0,46.0,11.8,12.7,67,2024,2,7,winter,Mild Stress
2024-02-15,West Bengal,Kolkata,23.3,2.9,43.9,2.3,68.5,287,2024,2,7,winter,Healthy
2024-02-15,Telangana,Hyderabad,41.1,0.0,40.0,17.2,93.5,349,2024,2,7,winter,Severe Stress
2024-02-15,Gujarat,Ahmedabad,35.5,15.75,87.2,7.9,18.1,306,2024,2,7,winter,Severe Stress
2024-02-15,Rajasthan,Jaipur,29.1,0.0,45.5,11.4,97.8,240,2024,2,7,winter,Mild Stress
2024-02-15,Uttar Pradesh,Lucknow,39.7,15.75,80.8,11.1,68.8,266,2024,2,7,winter,Mild Stress
2024-02-15,Madhya Pradesh,Bhopal,33.0,3.2,62.8,19.1,43.5,123,2024,2,7,winter,Healthy
2024-02-16,Maharashtra,Mumbai,22.6,15.75,89.1,21.5,95.8,156,2024,2,7,winter,Mild Stress
2024-02-16,Delhi,Delhi,29.0,0.0,61.6,20.6,33.7,306,2024,2,7,winter,Mild Stress
2024-02-16,Karnataka,Bengaluru,35.8,6.9,39.5,9.6,66.3,198,2024,2,7,winter,Healthy
2024-02-16,Tamil Nadu,Chennai,23.3,15.75,82.2,9.6,76.4,291,2024,2,7,winter,Healthy
2024-02-16,West Bengal,Kolkata,39.9,1.4,85.8,17.6,87.9,92,2024,2,7,winter,Mild Stress
2024-02-16,Telangana,Hyderabad,20.0,0.0,60.9,21.2,23.0,263,2024,2,7,winter,Mild Stress
2024-02-16,Gujarat,Ahmedabad,29.7,8.3,60.0,4.4,68.7,256,2024,2,7,winter,Healthy
2024-02-16,Rajasthan,Jaipur,25.4,15.75,77.1,3.1,69.5,235,2024,2,7,winter,Healthy
2024-02-16,Uttar Pradesh,Lucknow,26.7,0.0,91.2,5.2,56.7,342,2024,2,7,winter,Severe Stress
2024-02-16,Madhya Pradesh,Bhopal,28.1,15.75,52.4,13.6,18.1,344,2024,2,7,winter,Healthy
2024-02-17,Maharashtra,Mumbai,27.1,0.0,73.1,20.1,82.9,241,2024,2,7,winter,Mild Stress
2024-02-17,Delhi,Delhi,28.6,0.0,46.7,15.7,46.3,325,2024,2,7,winter,Mild Stress
2024-02-17,Karnataka,Bengaluru,29.1,0.0,43.3,23.0,75.5,92,2024,2,7,winter,Mild Stress
2024-02-17,Tamil Nadu,Chennai,24.6,0.0,77.1,13.8,40.6,232,2024,2,7,winter,Mild Stress
2024-02-17,West Bengal,Kolkata,36.3,0.0,32.3,6.4,42.2,288,2024,2,7,winter,Severe Stress
